Season,Player,player_pts,player_reb,player_asts,player_stl,player_blk,player_turnover,player_pf,player_fg,player_ft,player_tp,player_fgp,player_ftp,player_tpp
2002,ABDULTA01,443.75,202.25,66.5,43.0,22.25,75.0,115.0,175.25,90.25,3.0,0.595539499941,1.07351002847,0.531418219462
2002,ALEXACO02,583.5,145.5,74.0,40.0,6.0,67.5,126.0,231.0,110.5,11.0,0.538611777362,1.0075777253,0.403502415459
2002,AMAECJO01,461.25,188.75,57.5,20.0,22.0,93.25,116.5,163.5,134.0,0.25,0.465770776155,0.855834468251,0.0416666666667
2002,ANDERDE01,1001.25,258.0,246.0,88.25,10.25,133.25,143.75,331.5,254.25,84.0,0.69760869095,1.4947474809,0.598301556173
2002,ANDERKE02,810.25,237.0,378.0,126.75,7.5,119.0,207.0,327.5,126.75,28.5,0.632955789894,1.17263448941,0.316287878788
2002,ARMSTDA01,1181.0,323.75,494.0,159.0,11.0,205.75,165.5,412.0,213.75,143.25,0.753510293389,1.52804990221,0.558072708031
2002,ARROYCA01,15.0,22.0,13.0,4.0,0.0,9.0,9.0,6.0,3.0,0.0,0.407239819005,0.75,0.0
2002,ARTESRO01,836.25,299.0,179.0,144.75,42.0,144.75,221.25,304.5,172.0,55.25,0.617267095718,1.03544596085,0.537820750259
2002,ATKINCH01,973.25,165.75,307.5,68.75,8.0,143.75,181.25,379.0,94.75,120.5,0.620842619929,1.08359402465,0.561500673576
2002,AUGMOST01,335.75,196.75,96.75,52.0,14.5,54.75,113.75,132.5,70.75,0.0,0.829802249526,1.46911542139,0.0
2002,BARRYJO01,626.0,193.0,221.5,76.25,13.75,101.25,120.0,212.0,102.75,99.25,0.909351697135,1.44654877185,0.869706308583
2002,BATTITO01,503.75,461.75,43.75,53.5,81.0,57.0,228.75,208.25,87.0,0.25,0.768308270985,0.976279810026,0.03125
2002,BELLRA01,137.75,4.5,37.25,14.5,2.0,25.75,59.75,55.5,20.0,6.75,0.56378968254,0.517857142857,0.282196969697
2002,BENDEJO01,360.75,148.5,40.75,12.75,34.25,62.75,100.0,123.75,87.25,26.0,0.802736592533,0.86223052757,0.538739837398
2002,BIBBYMI01,1333.75,293.5,579.0,114.75,15.75,209.25,161.25,526.0,197.5,84.25,0.672925462231,1.19950467629,0.582185744373
2002,BILLUCH01,753.5,169.75,308.75,49.75,12.25,107.5,144.0,256.25,156.0,85.0,0.668358712568,1.46306128082,0.533580488603
2002,BLOUNMA01,112.0,103.75,13.5,18.75,29.5,27.5,78.75,42.25,27.5,0.0,0.586776315789,1.07964782965,0.0
2002,BOWENBR01,505.5,209.75,103.5,71.0,38.25,66.5,207.0,182.5,66.0,74.5,0.938016905211,1.22158189004,0.969834331422
2002,BRADLSH01,433.0,384.5,35.75,41.75,144.5,56.0,206.75,168.5,95.5,0.5,0.863919786154,1.04114957358,0.0916666666667
2002,BREMEJR01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,BROWNKE01,34.0,25.0,7.5,9.0,4.0,3.5,9.0,12.5,6.0,3.0,0.664285714286,0.3,0.592592592593
2002,BROWNPJ01,779.25,817.0,134.0,73.25,87.75,109.25,278.75,299.5,180.25,0.0,0.892642673786,1.62414017916,0.0
2002,BRYANKO01,2352.25,533.25,476.25,141.75,63.25,265.5,292.5,867.25,555.25,62.5,0.912298908831,1.60589256046,0.637586136466
2002,BRYANMA01,149.75,123.25,21.5,12.25,10.25,26.75,97.25,62.75,24.25,0.0,0.802995270625,0.977127659574,0.0
