Season,Player,player_pts,player_reb,player_asts,player_stl,player_blk,player_turnover,player_pf,player_fg,player_ft,player_tp,player_fgp,player_ftp,player_tpp
1986,ABDULKA01,1711,646,239,57,132,226,301,684,342,1,1.09386216335,1.5093676815,0.333333333333
1986,ADAMSMI01,472,130,254,92,6,86,94,168,106,30,0.727124681934,1.18010752688,0.496732026144
1986,AGUIRMA01,2141,451,262,92,30,226,258,818,452,53,0.994968553459,1.5368641532,0.353333333333
1986,AINGEDA01,1348,294,492,125,18,182,251,526,179,117,0.973176948505,1.75808080808,0.881064497717
1986,ALARIMA01,523,219,75,24,30,60,147,226,69,2,1.08984198646,1.66336633663,0.222222222222
1986,ANDERRI01,149,80,33,7,3,20,38,60,24,5,0.757793764988,1.75862068966,0.75
1986,ANDERRO01,367,154,54,31,3,55,67,141,85,0,0.972789115646,0.787037037037,0.0
1986,BAILETH01,1194,462,111,41,94,135,162,493,208,0,0.923101673102,1.80508474576,0.0
1986,BALLAGR01,638,380,127,58,15,79,183,274,71,19,0.981382978723,1.49725274725,0.775
1986,BANKSGE01,641,316,172,52,17,115,186,262,117,0,1.12987012987,1.39212328767,0.0
1986,BARKLCH01,1687,1057,343,123,112,344,273,600,465,22,1.16778370687,1.56063829787,0.326923076923
1986,BATTLJO01,434,70,132,30,5,67,89,159,114,2,0.898319327731,1.65113871636,0.4
1986,BENSOKE01,329,231,39,39,28,46,138,140,47,2,0.443037974684,0.810344827586,0.285714285714
1986,BIRDLA01,2698,913,731,162,89,311,240,1002,590,104,1.00082102531,1.82180720834,0.741463414634
1986,BLABUW01,56,39,13,5,10,17,37,21,14,0,1.39215686275,0.714285714286,0.0
1986,BLACKRO01,1770,292,283,66,21,182,149,662,441,5,0.988403849488,1.80063291139,0.333333333333
1986,BOLMA01 ,8,9,0,0,5,0,6,4,0,0,0.4,0.0,0.0
1986,BRADLDU01,221,102,68,108,8,35,127,80,48,13,0.720443875373,1.31034482759,0.26
1986,BRANCAD01,152,63,21,18,3,29,49,52,48,0,0.690476190476,1.27777777778,0.0
1986,BREUERA01,640,381,51,63,70,104,261,257,126,0,0.969757941589,1.25082508251,0.0
1986,BROWNMI01,258,214,24,21,7,60,130,106,46,0,0.52736318408,0.638888888889,0.0
1986,CAMPBTO01,147,63,19,12,1,34,41,60,26,1,0.893103448276,1.61538461538,1.0
1986,CARRAN01,446,183,47,17,56,50,182,173,99,1,1.20208894879,1.52123786408,0.333333333333
1986,CARROJO01,1909,654,233,106,148,257,297,764,381,0,0.926266990842,1.59095860566,0.0
1986,CATLETE01,1080,585,56,46,15,152,200,436,208,0,1.0555863882,1.12344161545,0.0
1986,CHAMBTO01,2231,635,277,93,63,302,358,778,615,60,0.905100736791,1.65728715729,0.725354969574
