Season,Player,player_pts,player_reb,player_asts,player_stl,player_blk,player_turnover,player_pf,player_fg,player_ft,player_tp,player_fgp,player_ftp,player_tpp
1998,ABDULTA01,497,205,54,54,20,73,129,192,107,6,0.889434889435,1.50367647059,0.285714285714
1998,ALLENRA02,923,234,191,56,8,133,126,328,184,83,0.982137776232,1.51794871795,0.829453441296
1998,ANDERNI01,784,304,100,73,15,93,84,282,113,107,0.762401107595,1.34795321637,0.608475159017
1998,ANDERSH01,531,173,69,45,13,80,123,199,113,20,0.926800472255,1.41788235294,0.770034843206
1998,ANTHOGR01,386,77,132,79,4,64,100,122,85,57,0.741615356755,1.37309980172,0.650064516129
1998,ARMSTBJ01,210,78,123,24,0,51,63,80,36,14,1.36513976979,2.57532467532,1.35952380952
1998,ARMSTDA01,749,200,360,117,4,183,106,247,177,78,0.810178244211,1.90449438202,0.740079365079
1998,ASKINKE01,53,48,10,19,4,13,63,20,5,8,0.322580645161,0.625,0.275862068966
1998,AUGMOST01,243,158,63,65,21,33,96,88,67,0,0.805418719212,1.51754385965,0.0
1998,AUSTIIS01,503,253,97,51,38,122,139,194,113,2,0.799692868797,1.33545647558,0.285714285714
1998,BAILETH01,218,109,28,12,34,35,97,95,28,0,0.960865800866,1.48529411765,0.0
1998,BARKLCH01,770,571,207,49,15,108,101,276,212,6,1.00749941411,1.38576779026,0.445714285714
1998,BARRYJO01,253,106,121,59,6,56,70,71,82,29,0.780477408355,1.7619047619,0.566955363091
1998,BESTTR01,392,97,190,46,5,76,145,143,82,24,0.764219529579,1.76645041705,0.572881355932
1998,BLAYLMO01,753,260,314,117,11,145,72,291,76,95,0.705342208568,1.22490842491,0.659714084837
1998,BRANDTE01,1079,298,646,135,22,162,175,455,142,27,1.70082432896,3.42490716787,1.36847704367
1998,BROWNGE02,82,22,31,5,1,22,21,34,11,3,1.37078651685,0.785714285714,0.3
1998,BROWNPJ01,622,377,71,48,50,72,183,250,122,0,0.946750524109,1.67397260274,0.0
1998,BRUNSRI01,23,11,21,9,0,16,11,8,7,0,0.685714285714,1.27777777778,0.0
1998,BRYANKO01,1154,319,227,87,60,188,177,423,273,35,0.894275795983,1.63904109589,0.61515281963
1998,BUECHJU01,282,146,60,40,14,24,89,103,13,63,0.616666666667,0.722222222222,0.662162162162
1998,BULLAMA01,124,42,19,13,4,14,28,45,9,25,1.37719298246,1.7,1.38709677419
1998,CAMBYMA01,536,406,18,53,112,54,207,217,102,0,1.08750636337,1.16983641442,0.0
1998,CARRAN01,55,38,13,1,11,13,50,25,5,0,0.767482517483,0.714285714286,0.0
1998,CASSESA01,300,36,98,21,0,47,58,94,108,4,1.75701717637,3.69785229202,0.67619047619
1998,CATOKE01,157,157,21,24,57,29,113,59,38,1,0.560723514212,0.907462686567,1.0
1998,CAUSWDU01,50,37,3,1,11,18,34,21,8,0,1.07142857143,1.0,0.0
1998,CHAPMRE01,476,110,115,35,9,58,55,171,79,55,0.645191409897,1.58516483516,0.684326710817
1998,CHILDCH01,422,180,266,57,2,115,220,147,83,45,0.781805001812,1.55128205128,0.704407294833
1998,CORBITY01,421,178,59,37,7,51,94,161,55,44,0.807711442786,1.4,0.58019729631
1998,CRAWFCH01,347,109,29,11,14,54,125,126,80,15,0.764705882353,1.6989010989,0.619047619048
1998,CROSHAU01,94,46,10,7,8,23,32,32,22,8,0.426666666667,1.86956521739,0.275862068966
1998,CURRYDE01,432,89,49,39,3,45,47,165,32,70,0.618452380952,1.82352941176,0.600862068966
1998,CURRYMI01,264,112,81,44,8,39,143,97,69,1,1.02022653722,1.79746835443,0.0666666666667
1998,DANIEAN01,247,64,122,34,6,54,46,92,54,9,0.88212334114,1.58717948718,0.960784313725
1998,DAVISAN01,566,436,41,27,56,70,175,195,176,0,0.884597701149,1.36441532258,0.0
1998,DAVISDA01,516,548,33,30,75,64,157,206,104,0,1.1175281672,1.17788617886,0.0
1998,DELEBI01,566,304,72,41,42,118,206,240,86,0,1.10116009281,1.24199623352,0.0
1998,DICKEMI01,564,87,98,29,14,68,98,221,48,74,0.738095238095,1.13888888889,0.807926829268
1998,DIVACVL01,795,551,238,52,55,150,183,287,209,12,0.916805591177,1.53529411765,0.455813953488
1998,DOLEAMI01,321,160,20,19,18,29,123,130,61,0,0.745942571785,1.45277777778,0.0
1998,DREWBR01,120,35,54,12,4,31,62,48,8,16,1.36434108527,1.0,0.326530612245
1998,DUDLECH02,158,275,12,22,46,33,179,64,30,0,0.861419604056,0.867857142857,0.0
1998,DUMARJO01,479,75,147,25,2,62,60,163,54,99,0.898608058608,1.83606557377,0.9290307216
1998,DUNCATI01,1479,766,169,58,171,198,197,562,354,1,1.00531285409,1.43819588233,0.142857142857
1998,EISLEHO01,449,114,217,37,5,129,149,166,91,26,0.81205705571,1.6650862069,0.628333333333
1998,ELIEMA01,590,196,139,68,14,86,133,199,144,48,0.855227665084,1.70228091236,0.640498442368
1998,ELLIOSE01,764,271,162,35,21,92,154,276,151,61,0.854700854701,1.51985472155,0.727731092437
1998,EWINGPA01,801,473,49,37,108,109,140,305,191,0,0.864488784559,1.48340548341,0.0
1998,FISHEDE01,374,120,236,69,1,88,115,127,72,48,0.794336303275,1.55949367089,0.736580163526
1998,FOSTEGR01,134,91,26,7,8,27,74,60,13,1,0.797864225782,0.619047619048,0.25
1998,FOXRI01 ,53,22,12,4,5,14,26,24,1,4,0.4,1.0,0.190476190476
1998,FULLETO02,168,129,6,6,16,32,81,66,36,0,0.836228287841,1.2,0.0
1998,FUNDELA01,430,226,31,25,23,55,80,172,85,1,0.97519509476,0.708333333333,0.2
1998,GARNEKE01,1064,537,217,85,91,148,162,449,162,4,0.903037974684,1.44301392993,0.285714285714
1998,GARREDE01,292,273,33,32,48,31,129,126,40,0,1.05772005772,1.14509803922,0.0
1998,GARRIPA01,244,84,19,9,4,23,71,94,46,10,1.02941176471,1.71428571429,1.38888888889
1998,GATLICH01,544,361,64,65,20,126,239,234,74,2,1.29478631172,1.26016830295,0.267857142857
1998,GEIGEMA01,782,423,64,48,46,114,186,308,165,1,0.916779279279,1.62419637639,0.2
1998,GILLIAR01,298,131,20,24,13,37,52,107,84,0,0.852914798206,1.78217821782,0.0
1998,GRANTBR01,721,589,81,31,50,117,184,246,229,0,1.00846935633,1.43915929204,0.0
1998,GRANTHA01,148,114,23,20,17,21,74,63,21,1,1.36904761905,0.724137931034,0.166666666667
1998,GRANTHO01,470,379,95,48,62,46,111,209,52,0,0.800877192982,1.29642857143,0.0
1998,GRAYED01,190,37,16,18,2,31,41,68,38,16,0.657062449745,1.66584766585,0.649350649351
1998,GUGLITO01,761,406,131,63,24,96,120,290,179,2,0.854849164797,1.54357798165,0.285714285714
1998,HAMMOTO01,216,138,20,8,7,33,92,82,52,0,0.458100558659,1.64,0.0
1998,HARDAAN01,867,304,288,120,24,162,124,321,179,46,0.770681934963,1.47539190667,0.747252747253
1998,HARDATI01,880,166,384,62,7,149,116,316,131,117,0.668123100304,1.43708053691,0.560128617363
1998,HARPEDE01,339,77,202,46,4,56,68,133,29,44,0.83172597273,1.3125,0.467521367521
1998,HARPRMA01,441,234,52,31,6,78,121,160,110,11,0.924038461538,1.44055944056,0.6
1998,HARRIOT01,422,260,16,6,26,64,105,165,92,0,1.15601503759,1.38797814208,0.0
1998,HAWKIMI01,38,25,27,3,1,13,15,14,5,5,0.35,2.0,0.263157894737
1998,HENDEAL01,474,250,28,33,19,58,97,187,100,0,0.442080378251,0.671140939597,0.0
1998,HILLGR01,1150,391,337,90,29,196,126,426,298,0,0.935324731649,1.56447889182,0.0
1998,HILLTY01,695,633,70,71,34,124,323,263,169,0,1.84613218134,1.98356866401,0.0
1998,HOIBEFR01,23,14,6,3,0,3,12,8,6,1,0.785714285714,1.0,0.111111111111
1998,HONEYJE01,62,25,6,10,4,19,35,19,14,10,1.14050925926,1.95,0.651260504202
1998,HORNAJE01,721,201,218,63,14,94,129,263,154,41,0.938878850275,1.77164502165,0.808641975309
1998,HORRYRO01,228,188,67,42,45,56,132,79,45,25,0.920442571128,1.5248447205,0.861111111111
1998,HOUSTAL01,1183,206,188,43,10,180,155,429,259,66,0.860830632185,1.74503360717,0.657142857143
1998,HUGHELA01,537,226,93,59,23,80,118,201,127,8,0.813225421921,1.54194260486,0.153846153846
1998,HUNTELI01,618,183,205,93,8,99,137,242,72,62,0.699265447213,1.75280898876,0.65834818776
1998,IVERSAL01,1512,269,262,130,9,191,117,523,393,73,0.823146771453,1.46259331386,0.574476154357
1998,JACKSBO01,357,139,169,39,3,76,78,143,61,10,0.605172413793,0.772151898734,0.37037037037
1998,JACKSJA01,441,140,67,54,9,57,96,158,41,84,0.761961079454,1.51282051282,0.721009333966
1998,JACKSJI01,509,189,147,50,7,100,106,178,123,30,0.771921921922,1.74634606318,0.555555555556
1998,JACKSMA01,519,243,498,56,4,134,90,189,95,46,0.914598518606,1.53707052441,0.722444317533
1998,JAMESJE01,29,19,1,2,6,10,12,10,9,0,0.875,1.25,0.0
1998,JOHNSAN02,268,84,117,36,8,70,76,99,64,6,0.68030651341,1.39512195122,0.763157894737
1998,JOHNSAV01,702,160,495,71,12,162,131,309,82,2,0.959516048581,1.24903288201,0.416666666667
1998,JOHNSER01,269,338,20,31,62,47,160,102,65,0,0.969474969475,1.10952380952,0.0
1998,JOHNSLA01,816,381,150,55,11,122,211,297,165,57,0.884985872078,1.49098621421,0.651378579003
1998,KEEFEAD01,215,166,31,20,15,41,80,74,67,0,1.05161290323,1.69662921348,0.0
1998,KERRST01,216,53,57,25,3,26,33,76,36,28,0.657471264368,1.71904761905,0.543269230769
1998,KERSEJE01,181,160,45,43,15,36,111,83,11,4,0.688837209302,1.14285714286,0.464285714286
1998,KIDDJA01,891,346,570,119,20,159,120,328,186,49,0.862730725661,1.47160789002,0.615853658537
1998,KINGGE03,27,18,5,2,2,5,14,8,11,0,0.928571428571,0.611111111111,0.0
1998,KLEINJO01,70,68,12,9,2,10,47,31,8,0,0.905405405405,0.666666666667,0.0
1998,KNIGHTR01,159,133,32,21,27,38,115,68,23,0,0.848717948718,1.25862068966,0.0
1998,LAETTCH01,172,68,35,19,13,22,44,58,55,1,0.784022480931,1.55764411028,0.333333333333
1998,LENARVO01,119,17,13,3,2,8,22,43,12,21,0.937859608746,1.72727272727,0.985714285714
1998,LIVINRA01,28,9,5,3,0,3,7,11,6,0,1.025,2.0,0.0
1998,LONGGR01,594,370,61,75,20,97,170,187,216,4,0.829703722461,1.51025145068,0.416666666667
1998,LONGLLU01,343,230,46,26,21,55,121,142,59,0,0.649425287356,0.776315789474,0.0
1998,LUETY01 ,14,2,6,2,0,4,4,7,0,0,0.411764705882,0.0,0.0
1998,LYNCHGE01,428,332,92,103,24,92,172,176,65,11,0.867357284549,1.33683473389,0.724637681159
1998,MACKSA01,994,199,117,74,8,71,199,347,116,184,1.65359170641,3.45760166135,1.57616995288
1998,MAHORRI01,18,31,3,6,1,7,28,7,4,0,0.611111111111,0.875,0.0
1998,MAJERDA01,357,237,156,43,9,58,115,123,38,73,0.58828084667,1.43167701863,0.562248096731
1998,MALONKA01,1404,587,253,75,36,202,171,479,446,0,0.910574849862,1.57819767442,0.0
1998,MANNIDA01,491,224,119,40,38,72,141,201,88,1,1.06778929188,1.46565934066,0.111111111111
1998,MASHBJA01,406,159,85,22,3,70,69,153,81,19,0.838933553219,1.38782051282,0.861904761905
1998,MAXWEVE01,548,96,81,36,3,73,123,183,91,91,0.706215360253,1.43684210526,0.660606060606
1998,MCCLOGE01,470,175,81,50,14,52,140,155,82,78,0.871604938272,1.56206896552,0.865662650602
1998,MCKEYDE01,107,84,32,24,8,23,63,38,31,0,0.817307692308,1.47737556561,0.0
1998,MCKIEAA01,260,155,111,67,3,58,107,102,50,6,0.705191707943,1.5668202765,0.193548387097
1998,MCLEORO01,188,53,15,3,2,24,27,73,41,1,0.904177621969,1.82222222222,0.1
1998,MILLERE01,1183,186,146,46,12,97,127,373,303,134,0.835136936546,1.81032859429,0.718787878788
1998,MITCHSA01,601,196,104,36,18,42,124,228,135,10,0.783045977011,1.51363636364,0.40350877193
1998,MOBLECU01,515,115,132,46,23,84,109,179,100,57,0.891358024691,1.72727272727,0.929536679537
1998,MOHAMNA01,42,37,2,5,4,12,22,15,12,0,0.357142857143,0.571428571429,0.0
1998,MONTRER01,102,152,14,12,29,16,122,45,12,0,1.025,0.84375,0.0
1998,MORRICH01,189,122,23,16,11,21,55,66,40,17,1.42953020134,0.869565217391,1.28571428571
1998,MOURNAL01,1032,548,78,42,194,151,180,362,308,0,1.03158895467,1.30554349399,0.0
1998,MULLICH01,631,180,96,57,16,80,122,218,100,95,0.887088948787,1.73913043478,0.864968152866
1998,MUTOMDI01,654,735,68,21,170,112,173,213,228,0,1.07521460122,1.38633818589,0.0
1998,NESTERA01,16,15,4,0,0,2,9,7,2,0,0.75,1.0,0.0
1998,OBANCH01,60,35,13,2,3,11,22,26,8,0,1.09523809524,1.0,0.0
1998,OLAJUHA01,998,506,90,87,126,144,178,396,202,4,0.940408684547,1.59191176471,0.307692307692
1998,ONEAJE01,104,114,14,4,17,16,52,40,24,0,0.833734939759,1.01428571429,0.0
1998,ONEASH01,1502,618,132,43,105,140,184,589,324,0,1.0859486058,1.00626233749,0.0
1998,OSTERGR01,317,413,29,14,155,53,167,112,93,0,0.84739010989,1.2626918536,0.0
1998,OUTLABO01,221,182,58,41,51,64,88,90,41,0,1.14545454545,0.893637226971,0.0
1998,PATTEAN01,114,69,17,19,7,23,63,43,28,0,0.443298969072,0.777777777778,0.0
1998,PATTERU01,65,30,2,5,3,13,16,21,22,1,0.411764705882,0.709677419355,0.166666666667
1998,PEELEAN01,297,100,84,39,6,42,72,114,30,39,0.692962184874,0.731707317073,0.68286099865
1998,PERDUWI01,103,166,18,9,11,25,82,44,15,0,1.17878787879,1.03846153846,0.0
1998,PERKISA01,291,163,31,15,17,29,87,98,49,46,0.914285714286,1.38333333333,0.847222222222
1998,PIPPESC01,799,370,315,105,40,172,130,284,153,78,0.760690633869,1.5290037831,0.612349914237
1998,POLLASC01,97,93,5,12,24,7,54,39,19,0,1.20765027322,1.29565217391,0.0
1998,PORTETE01,570,159,161,51,11,82,105,187,135,61,0.933614864865,1.63108108108,0.66134751773
1998,PRICEBR01,325,86,127,37,2,71,95,111,52,51,0.941425120773,1.75409836066,0.767857142857
1998,RATLITH01,611,458,36,50,167,99,199,217,177,0,0.935283343509,1.30383819812,0.0
1998,REIDDO01,246,174,34,27,43,36,158,99,48,0,1.22413793103,0.607594936709,0.0
1998,REIDJR01,764,466,99,78,25,104,303,274,216,0,1.76179461975,3.03102353736,0.0
1998,RICEGL01,600,126,82,22,7,54,82,216,105,63,0.877362736274,1.82107279693,0.749735449735
1998,RIDERIS01,865,246,135,36,9,128,130,319,174,53,0.841018100695,1.64242598448,0.801455301455
1998,ROBERST01,15,14,0,0,5,4,7,5,5,0,0.384615384615,1.0,0.0
1998,ROBINCL02,866,243,136,81,60,95,166,318,170,60,0.950357710652,1.33294483294,0.639488409273
1998,ROBINDA01,1040,660,146,97,159,148,204,355,330,0,0.991872232764,1.38062442608,0.0
1998,ROBINGL01,927,301,105,49,43,116,119,368,156,35,0.870759414877,1.75845410628,0.892405063291
1998,ROBINJA03,369,125,112,44,16,91,123,135,56,43,1.3319604263,1.99509614144,1.17923832924
1998,ROOKSSE01,107,74,12,2,10,22,74,34,39,0,0.738396624473,1.54166666667,0.0
1998,ROSEJA01,700,185,125,63,20,97,167,261,153,25,0.845254791959,1.61466865227,0.609364548495
1998,ROSEMA01,330,221,32,47,26,66,172,107,116,0,0.831107619796,1.36354056902,0.0
1998,RUSSEBR01,755,333,87,96,17,87,191,266,162,61,0.889762170197,1.51754385965,0.603741496599
1998,SABONAR01,736,507,148,49,78,104,182,277,174,8,0.883585737031,1.67840531561,0.491666666667
1998,SCHAYDA01,28,14,4,1,2,8,23,11,6,0,0.379310344828,0.75,0.0
1998,SEALYMA01,271,98,39,31,6,35,72,103,59,6,0.759081498212,1.70163934426,0.260869565217
