Season,Player,player_pts,player_reb,player_asts,player_stl,player_blk,player_turnover,player_pf,player_fg,player_ft,player_tp,player_fgp,player_ftp,player_tpp
1999,ALLENRA02,1137.5,299.5,236.75,74.25,9.5,169.25,178.5,402.25,228.75,104.25,0.70540063028,1.18346772887,0.604161737015
1999,ALSTORA01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,ANDERNI01,810.75,309.5,126.0,85.25,23.5,90.75,108.5,301.75,97.75,109.5,0.677571022409,0.934588176668,0.549129122141
1999,ANTHOGR01,459.75,114.75,221.5,89.0,4.0,89.75,109.0,151.25,89.0,68.25,0.651692531809,1.12850917052,0.587032291444
1999,AUGMOST01,364.75,207.75,82.5,68.5,27.25,69.5,129.5,136.0,92.5,0.25,1.06387547843,1.75351542861,0.0357142857143
1999,BAILETO01,39.0,27.0,6.5,4.5,1.0,5.5,12.0,17.0,4.5,0.5,0.197674418605,0.346153846154,0.1
1999,BAKERVI01,1076.25,494.0,123.0,63.5,70.5,148.25,208.5,432.5,207.25,4.0,0.620830324807,0.649861874898,0.105158730159
1999,BARRYBR01,640.75,186.75,175.5,66.75,22.75,108.0,132.5,218.5,117.5,86.25,0.707089375396,1.48827972393,0.632212579052
1999,BARRYJO01,228.0,87.5,102.0,49.5,4.5,48.25,57.5,70.0,57.0,31.0,0.583210874284,1.31479795816,0.454022366897
1999,BENDEJO01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,BESTTR01,542.5,124.5,252.5,71.5,5.75,108.75,185.0,197.0,115.75,32.75,0.691031135757,1.50698219352,0.522820606282
1999,BLOUNCO01,232.0,311.0,32.0,33.25,29.5,47.0,150.75,89.0,53.75,0.25,1.19515123647,1.34892962905,0.0833333333333
1999,BOGUEMU01,403.5,138.5,351.0,75.75,2.5,104.5,80.25,162.25,60.5,18.5,0.825024098852,1.58924260992,0.443452380952
1999,BORRELA01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,BOWENBR01,120.0,69.5,34.25,32.25,12.0,19.5,69.0,43.5,24.5,8.5,0.242133939525,0.384904371585,0.219361147327
1999,BOWMAIR01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,BRANDTE01,1129.5,268.25,542.25,129.75,22.75,161.75,161.75,456.0,171.0,46.5,1.07583133904,2.14958127106,0.860745286904
1999,BROWNDE01,643.5,133.0,163.25,72.75,9.75,90.0,113.75,231.75,53.5,126.5,0.608613226764,1.16879421348,0.567944659982
1999,BROWNPJ01,720.0,556.75,87.75,65.75,79.75,94.0,243.75,284.75,150.5,0.0,0.935821266468,1.48171958623,0.0
1999,BRUNSRI01,52.0,19.5,35.5,10.75,0.75,21.0,19.25,16.25,14.0,5.5,0.429736575481,0.808243727599,0.0901639344262
1999,BRYANKO01,1059.25,261.0,192.75,75.75,48.0,167.5,171.75,366.25,275.5,51.25,0.855896152625,1.61180639447,0.605342502418
1999,BUECHJU01,236.25,132.25,59.25,32.75,16.25,24.5,74.25,91.5,9.25,44.0,0.716591922182,0.725396825397,0.743901593902
1999,BUFORRO01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,CAMBYMA01,693.0,418.0,61.0,60.0,146.0,94.0,207.0,279.25,134.0,0.5,0.767333449628,0.91087759618,0.0357142857143
1999,CAMPBEL01,1150.5,685.5,124.25,61.75,134.0,148.0,294.5,419.75,310.25,0.75,1.14633328349,1.66648610376,0.4375
1999,CARTEAN01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
