Season,Player,player_pts,player_reb,player_asts,player_stl,player_blk,player_turnover,player_pf,player_fg,player_ft,player_tp,player_fgp,player_ftp,player_tpp
1995,ALEXACO01,194,51,130,29,2,74,102,73,21,27,0.82311827957,1.35428571429,0.593939393939
1995,AMAECJO01,77,52,9,6,11,34,49,29,19,0,0.414285714286,0.575757575758,0.0
1995,ANDERCA01,55,109,10,11,25,26,71,24,7,0,0.510638297872,0.74,0.0
1995,ANDERNI01,1290,470,300,142,51,162,157,455,194,186,0.875548742248,1.31388888889,0.676411960133
1995,ANDERWI01,1505,501,395,154,118,292,470,583,270,69,1.61582579011,3.13592263993,0.955263157895
1995,ASKEWVI01,655,259,189,60,23,124,228,239,142,35,0.835976408912,1.37401402279,0.598078867543
1995,ASKINKE01,471,332,123,49,61,86,280,161,48,101,0.765170890491,1.78947368421,0.751054852321
1995,AUGMOST01,1079,340,164,117,37,155,214,397,284,1,0.97662601626,1.61679810726,0.25
1995,BARKLCH01,1751,875,277,118,60,224,223,611,477,52,0.942857142857,1.56461920156,0.53
1995,BENNEMA01,89,52,6,11,11,13,46,31,27,0,0.953125,0.642857142857,0.0
1995,BENOIDA01,748,420,89,44,52,85,183,288,94,78,0.910327022375,1.55456349206,0.833333333333
1995,BESTTR01,250,55,106,26,3,73,90,80,81,9,0.923312883436,1.69047619048,0.486666666667
1995,BLAYLMO01,1439,375,542,234,25,217,166,516,143,264,0.825854392483,1.4137254902,0.763643659711
1995,BONNEAN01,16,21,5,3,0,3,14,6,4,0,0.666666666667,0.928571428571,0.0
1995,BOWIEAN01,338,140,119,37,12,60,128,141,44,12,0.952069716776,1.86956521739,0.387096774194
1995,BOYCEDO01,24,10,3,3,1,6,2,9,2,4,0.391304347826,0.5,0.5
1995,BRANDTE01,1507,257,511,136,34,153,156,531,351,94,0.912136977792,1.75380577428,0.720567375887
1995,BRICKFR01,380,181,69,33,13,98,240,139,64,38,0.909147869674,1.45930232558,0.677790563867
1995,BROWNCH01,770,465,94,50,38,98,180,325,119,1,1.0960960961,1.52666666667,0.125
1995,BROWNRA01,229,76,80,62,13,38,106,94,37,4,0.977678571429,1.35869565217,0.590909090909
1995,BRYANMA01,665,378,56,32,21,88,255,263,139,0,1.14260089686,1.51751412429,0.0
1995,BUECHJU01,324,121,62,41,7,47,83,130,16,48,0.936494127882,1.13636363636,0.825396825397
1995,BULLAMA01,188,66,18,17,13,26,56,70,18,30,0.740740740741,1.3,0.861111111111
1995,CAGEMI01,509,757,55,89,84,54,220,228,53,0,1.12698412698,1.14347826087,0.0
1995,CALDWAD01,112,111,6,9,5,35,73,47,18,0,1.55421686747,0.5,0.0
1995,CAMPBEL01,1191,655,189,89,221,147,317,467,257,0,1.0161988912,1.21346704871,0.0
1995,CARRAN01,689,234,95,32,79,94,320,279,131,0,0.931089549222,1.47166666667,0.0
1995,CARRCH01,264,109,47,12,6,44,83,99,53,13,1.05760368664,1.61666666667,0.928571428571
1995,CASSESA01,969,205,312,59,5,175,186,315,258,81,0.760197380765,1.61766485178,0.623481116585
1995,CAUSWDU01,255,253,21,27,78,55,176,91,73,0,0.75,1.47916666667,0.0
1995,CEBALCE01,1732,569,124,98,23,175,153,668,340,56,1.01421178237,1.72106764466,0.589673913043
1995,CHAPMRE01,813,151,171,48,10,80,123,301,83,128,0.854197349043,0.734513274336,0.601689112075
1995,CHILCPE01,202,159,26,19,14,23,65,74,17,37,0.65782122905,0.653846153846,0.377551020408
1995,CORBITY01,831,495,169,128,40,135,297,311,203,6,1.50637637159,3.2417184265,0.583333333333
1995,CROTTJO01,174,55,103,23,7,52,60,51,64,8,0.447368421053,1.86111111111,0.296296296296
1995,CURRYMI01,428,173,55,49,5,48,189,149,90,40,1.64556373658,2.43270300334,0.777358490566
1995,DANILPR01,280,47,51,16,3,40,57,92,58,38,0.951086956522,1.76388888889,0.835897435897
1995,DAVISAN01,758,532,46,36,72,97,260,249,259,1,1.00962655602,1.57971014493,0.5
1995,DAVISDA01,839,765,80,59,118,129,254,350,139,0,1.07372502558,0.830764391318,0.0
1995,DAVISHU01,842,135,107,31,8,70,132,292,121,137,1.03425282116,1.68639887245,1.00197122019
1995,DELNEVI01,1334,298,344,98,9,106,185,535,191,73,0.956558916236,1.51598622725,0.972592592593
1995,DIVACVL01,1056,709,269,76,136,207,284,429,194,4,0.941582580988,1.2656779661,0.366666666667
1995,DREXLCL01,1138,435,342,126,28,154,175,380,291,87,0.848500310587,1.54872955099,0.59662077597
1995,DUDLECH02,418,747,38,43,102,83,269,167,84,0,0.837129351096,1.17622080679,0.0
1995,DUMARJO01,834,151,276,43,3,104,111,271,166,126,0.883564261825,1.82233502538,0.763183125599
1995,EDNEYTY01,908,213,502,97,3,201,214,323,207,55,0.840733590734,1.61507936508,0.618055555556
1995,EDWARJA01,109,44,11,1,8,22,71,45,19,0,0.817171717172,1.36538461538,0.0
1995,EHLOCR01,705,274,147,94,11,113,152,265,86,89,0.720770913293,1.50069348128,0.675388550069
1995,EISLEHO01,340,100,190,32,5,88,159,120,83,17,0.810704447068,1.66233766234,0.559139784946
1995,ELIEMA01,577,177,152,52,14,64,110,209,109,50,0.943595620066,1.76884057971,0.697834645669
1995,ELLIOSE01,1692,435,236,80,37,228,202,572,377,171,0.867547911026,1.5675605792,0.704831932773
1995,EWINGPA01,1883,891,175,69,209,251,269,743,392,5,0.940111895404,1.41218193713,0.642857142857
1995,FERREDU01,220,102,33,27,3,38,93,87,46,0,0.850348763475,1.23684210526,0.0
1995,FERRYDA01,1119,324,200,60,39,126,247,436,103,144,0.800658191566,0.768656716418,0.456439393939
1995,FOSTEGR01,304,190,27,8,24,63,135,118,67,1,0.938524590164,1.44722222222,0.125
1995,GAMBLKE01,772,226,200,70,16,86,294,304,76,88,1.2218240712,2.1600877193,1.06441689508
1995,GATLICH01,1600,858,87,74,80,198,442,658,284,0,2.00133358467,2.54119455424,0.0
1995,GRANDRO01,130,110,26,24,4,24,63,44,34,8,1.67931034483,2.03087719298,0.593406593407
1995,GRANTBR01,1159,565,131,42,110,198,283,443,269,4,0.888078271689,1.23184357542,0.235294117647
1995,GRANTGA01,238,55,69,40,3,46,91,90,48,10,0.886187845304,0.827586206897,1.0
1995,GRANTHA01,736,381,115,60,45,85,189,327,60,22,0.804550034881,0.545454545455,0.456289978678
1995,GRANTHO01,982,674,183,69,80,70,167,408,165,1,1.16149156165,1.60096618357,0.166666666667
1995,GREENAC01,631,572,74,46,22,81,148,221,175,14,0.837175410705,1.58386075949,0.269230769231
1995,HARDAAN01,2060,410,654,186,45,255,187,724,503,109,0.978194989665,1.5108311229,0.678123996145
1995,HARDATI01,2487,463,1297,267,34,485,412,858,487,284,1.73315785686,3.09481862932,1.45467598666
1995,HARPEDE01,1229,219,390,141,6,192,225,465,167,132,0.817982285254,1.49061488673,0.686593406593
1995,HARPERO01,752,280,253,130,39,91,175,291,127,43,0.892439002592,1.3955121617,0.588379705401
1995,HAWKIHE01,1538,360,264,176,18,197,228,519,332,168,0.925671550672,1.76752836154,0.727960526316
1995,HENDEAL01,556,383,58,45,47,96,237,215,126,0,1.01739631336,1.295,0.0
1995,HERRECA01,87,85,17,11,9,32,68,40,7,0,0.412371134021,1.29411764706,0.0
1995,HILLGR01,1675,805,559,103,48,271,255,586,497,6,1.02601902602,1.60791685095,0.692307692308
1995,HILLTY01,366,259,33,31,20,67,155,139,88,0,1.26181102362,1.37777777778,0.0
1995,HORNAJE01,1562,274,400,125,23,154,213,546,332,138,1.00468818621,1.78334735071,1.05257460956
1995,HORRYRO01,958,469,305,137,122,175,226,337,121,163,0.816429472167,1.21100638492,0.762205796538
1995,HOUSTAL01,1692,308,256,61,17,244,244,589,316,198,0.884410688546,1.72320441989,0.76062639821
1995,HUNTELI01,685,196,189,85,18,80,187,241,85,118,0.630573248408,1.2,0.654844290657
1995,HURLEBO01,220,75,216,28,3,86,121,65,68,22,0.282608695652,0.8,0.289473684211
1995,JACKSMA01,859,332,665,106,5,214,162,314,163,68,0.82578462695,1.55004619649,0.651752423565
1995,JOHNSAV01,1194,242,883,139,22,219,200,490,208,6,0.923551389678,1.42507774951,0.193548387097
1995,JOHNSED03,475,153,70,20,4,56,104,180,70,45,0.412844036697,0.886075949367,0.3515625
1995,JOHNSER01,501,503,55,46,144,112,290,203,94,1,0.882331378299,1.48747315676,0.333333333333
1995,JOHNSKE01,1116,238,560,84,15,181,152,369,356,22,0.981102608152,1.68282589418,0.618421052632
1995,JOHNSMA01,529,217,246,26,13,115,51,152,200,25,0.850601779173,1.70420624152,0.712643678161
1995,JONESCH01,16,75,12,5,24,3,44,6,4,0,0.315789473684,0.307692307692,0.0
1995,JONESED01,962,254,252,137,46,103,178,364,141,93,1.04299121108,1.36413043478,0.893572426642
1995,JORDAMI01,3043,632,426,213,48,239,244,1103,701,136,0.954594594595,1.65227618652,0.830148883375
1995,JORDARE01,111,58,38,17,8,22,37,43,25,0,1.04550379198,1.00751879699,0.0
1995,KEEFEAD01,557,488,66,54,42,96,197,203,150,1,1.19670180211,1.33860111209,0.5
1995,KEMPSH01,1968,1112,203,117,167,395,382,673,617,5,1.13113350376,1.53734167439,0.416666666667
1995,KERRST01,810,128,223,77,2,55,130,283,105,139,0.954499928459,1.79953917051,0.835522649471
1995,KINGST01,39,26,3,7,2,18,40,17,5,0,0.472222222222,1.0,0.0
1995,KLEINJO01,164,133,44,14,6,38,114,71,20,2,0.420118343195,0.8,0.285714285714
1995,KONCAJO01,214,295,54,32,48,44,265,88,35,3,1.05142857143,0.989974937343,0.333333333333
1995,KUKOCTO01,1227,386,345,78,32,140,183,445,237,100,0.881198616592,1.60937341836,0.593954248366
1995,LAETTCH01,2591,1145,409,154,152,395,593,943,686,19,1.94641246007,3.16075191865,0.854425144748
1995,LANGAN02,116,53,12,14,12,24,61,41,34,0,0.532467532468,0.723404255319,0.0
1995,LECKNER01,44,34,1,2,4,11,32,18,8,0,0.620689655172,0.615384615385,0.0
1995,LONGGR01,1192,874,211,115,37,176,260,439,277,37,0.867756778258,1.56261127596,0.610465116279
1995,LONGLLU01,714,400,147,29,109,152,306,303,108,0,0.951302482378,1.53345578588,0.0
1995,LYNCHGE01,295,212,52,47,10,42,110,119,53,4,0.930147058824,0.6625,0.307692307692
1995,MACKSA01,347,107,80,23,9,30,76,126,39,56,0.75493612079,0.847826086957,0.622222222222
1995,MAJERDA01,922,317,223,85,36,96,137,319,128,156,0.849524658348,1.59894806049,0.787439613527
1995,MALONKA01,2583,990,424,172,66,244,305,977,613,16,0.987906877543,1.29702747817,0.4
1995,MANNIDA01,490,154,70,42,25,83,136,200,87,3,0.917096219931,1.37729357798,0.214285714286
1995,MARCISA01,600,84,132,62,4,106,116,184,164,68,0.728304228349,1.375,0.629865534324
1995,MARSHDO02,77,26,7,8,2,7,26,24,22,7,0.352941176471,0.628571428571,0.233333333333
1995,MASONAN01,1297,826,389,73,35,231,266,490,317,0,1.08829766725,1.39837819186,0.0
1995,MCKEYDE01,943,394,272,90,45,157,266,370,181,22,0.907007687759,1.61538461538,0.666666666667
1995,MCKIEAA01,895,322,214,98,23,144,218,348,159,40,0.833425669437,1.54159687326,0.574786324786
1995,MCMILNA01,359,280,249,118,23,95,177,128,38,65,0.825965168676,1.35017421603,0.855165289256
1995,MILLERE01,1635,215,254,78,13,189,176,511,443,170,0.884560203068,1.73012048193,0.743089430894
1995,MILLSCH01,1228,459,193,75,54,124,251,465,219,79,0.800892550635,1.8288973384,0.37619047619
1995,MILLSTE01,785,357,102,43,20,99,203,288,126,83,0.669259259259,1.60403397028,0.5211352657
1995,MORRICH01,803,299,96,76,28,85,165,310,110,73,0.86182203126,1.52165354331,0.590067224585
1995,MOURNAL01,1677,745,163,72,192,278,258,580,508,9,1.00894848646,1.39967897271,0.3
1995,OAKLECH01,709,529,151,66,14,132,228,250,200,9,0.970982142857,1.52777777778,0.602564102564
1995,OLAJUHA01,2115,857,288,128,224,276,270,843,426,3,1.02426030653,1.44945255474,0.214285714286
1995,ONEASH01,1744,716,210,43,130,199,233,723,297,1,1.17956957441,0.880722466395,0.5
1995,OSTERGR01,261,225,6,7,83,29,119,106,49,0,0.916971916972,1.28571428571,0.0
1995,OWENSBI01,1649,848,422,102,77,339,401,661,317,10,1.84640244749,2.4112530348,0.694444444444
1995,PAYTOGA01,1997,447,751,268,26,322,290,780,298,139,0.969355958929,1.38139353601,0.737759197324
1995,PEELEAN01,738,145,121,65,10,59,145,281,65,111,0.785160575858,1.70930232558,0.841957255343
1995,PERDUWI01,487,564,38,30,79,97,207,202,83,0,1.21313480075,1.336,0.0
1995,PERKISA01,1228,457,155,98,54,112,218,415,237,161,0.866962845364,1.54662948099,0.72318799278
1995,PERRYEL01,711,138,365,89,5,146,143,268,151,24,0.975409836066,0.778350515464,0.406779661017
1995,PERSOCH01,994,453,116,51,29,102,229,349,81,215,0.969346965092,1.467760181,0.942282064243
1995,PERSOWE01,1102,344,141,58,23,94,155,412,152,126,0.837554976381,1.57083333333,0.684146744519
1995,PHILLBO01,1080,275,277,104,28,131,196,399,187,95,0.838740920097,1.025,0.640758293839
1995,PIERCRI01,788,140,116,65,7,105,201,280,191,37,0.787883159034,1.6987804878,0.586538461538
1995,PIPPESC01,1801,649,559,180,73,248,249,675,271,180,0.853237323492,1.31651234568,0.65977912362
1995,POLYNOL01,1040,812,61,53,73,130,265,455,128,2,1.04863399596,1.26765188834,1.33333333333
1995,RATLITH01,341,297,13,16,116,56,144,128,85,0,0.55652173913,0.708333333333,0.0
1995,RECASEL01,436,145,172,23,5,62,111,149,57,81,0.41504178273,0.863636363636,0.424083769634
1995,REIDDO01,266,204,12,47,42,42,207,107,52,0,0.900178253119,0.995670995671,0.0
1995,REIDJR01,856,511,85,86,34,159,376,321,214,0,2.48285155074,2.27097149249,0.0
1995,RICHMMI01,1956,286,267,128,19,235,244,635,453,233,0.891081871345,1.66558044807,0.78471929084
1995,RIVERDO01,314,139,123,73,21,58,178,109,48,48,0.705747126437,0.75,0.843065693431
1995,ROBERFR01,122,50,26,16,4,25,24,48,22,4,0.494845360825,0.785714285714,0.285714285714
1995,ROBINCL02,1720,461,198,93,73,210,267,574,388,184,0.767692616675,1.42096339882,0.638788885812
1995,ROBINDA01,2287,1101,271,126,296,214,300,794,696,3,1.03149311722,1.42729850142,0.333333333333
1995,ROBINJA03,657,158,153,35,17,114,150,232,89,104,0.698954703833,0.659259259259,0.692488262911
1995,ROBINRU01,268,80,145,29,5,75,87,100,34,34,0.837342224339,0.897058823529,0.824191279887
1995,RODMADE01,486,1199,197,50,35,179,272,196,91,3,0.965700051099,1.12152222578,0.111111111111
1995,ROELO01 ,0,2,0,1,0,0,1,0,0,0,0.0,0.0,0.0
1995,ROOKSSE01,893,537,101,50,88,169,317,304,283,2,2.12180793774,2.62844972205,0.309523809524
