Season,Player,player_pts,player_reb,player_asts,player_stl,player_blk,player_turnover,player_pf,player_fg,player_ft,player_tp,player_fgp,player_ftp,player_tpp
2004,ALLENRA02,2158,394,332,98,9,205,189,742,434,240,0.902798792067,1.77206645898,0.753948061063
2004,ALLENTO01,511,233,66,79,26,82,173,192,115,12,0.919896640827,1.16541353383,0.387096774194
2004,ANDERSH01,518,401,148,85,28,106,286,199,110,10,1.15742685671,2.63636363636,0.350985221675
2004,ANTHOCA01,1654,453,204,71,31,237,249,565,482,42,0.852581055931,1.60831151832,0.26582278481
2004,ARENAGI01,2274,430,473,160,29,281,279,729,593,223,0.807017484482,1.58001994681,0.59853491704
2004,ARMSTDA01,546,234,365,93,18,136,193,186,116,58,1.45971771809,2.58749031528,1.01340207804
2004,ARROYCA01,962,218,599,92,10,224,305,350,246,16,1.52132953156,3.07403608652,0.738888888889
2004,BANKSMA01,404,137,162,67,13,85,162,128,124,24,0.850373764167,1.24233128834,0.85593220339
2004,BARBOLE01,472,147,138,33,7,92,135,180,57,55,0.817433414044,1.29710144928,0.76690647482
2004,BARRYBR01,742,246,222,54,24,91,167,242,130,128,0.879800809213,1.64656084656,0.781385281385
2004,BARRYJO01,970,347,343,125,18,140,203,343,131,153,1.72433279779,3.41402192999,1.70344171942
2004,BATTISH01,821,440,132,93,81,79,215,284,182,71,0.861442930064,1.18947368421,0.538337368846
2004,BESTTR01,541,113,152,67,9,70,157,199,116,27,0.829444891392,1.77413479053,0.416993464052
2004,BIBBYMI01,1669,354,574,131,32,216,202,596,341,136,0.83434232251,1.55259617971,0.577281414238
2004,BILLUCH01,1783,379,626,106,14,229,265,549,476,209,0.870225875344,1.79052320883,0.775562938354
2004,BLAKEST01,193,74,71,13,0,40,50,62,33,36,0.577956989247,0.80487804878,0.387096774194
2004,BLOUNMA01,779,403,130,33,64,163,235,331,117,0,0.814840499307,0.713414634146,0.0
2004,BOWENBR01,807,351,162,66,52,72,252,297,82,131,0.779107441472,1.28098739496,0.835997876231
2004,BOWENRY01,129,90,24,29,5,13,84,55,16,3,0.743423423423,1.33333333333,0.5
2004,BOYKIEA01,1086,148,391,82,13,130,135,367,296,56,0.809680182753,1.81552892131,0.33734939759
2004,BRADLSH01,220,220,15,25,65,33,160,88,44,0,1.11827956989,1.18253968254,0.0
2004,BROWNDE02,515,183,95,40,12,54,86,180,107,48,0.772982885086,1.36373626374,0.800472255018
2004,BROWNKW01,307,221,42,25,17,69,117,114,79,0,0.84453099643,1.12919896641,0.0
2004,BUCKNGR01,442,224,138,77,7,52,183,164,63,51,0.750275027503,0.777777777778,0.627180899908
2004,BUFORRO01,445,189,63,40,4,35,101,187,37,34,0.382413087935,0.822222222222,0.314814814815
2004,BURKSAN01,73,12,29,13,1,12,25,28,14,3,0.466666666667,0.736842105263,0.272727272727
2004,BUTLERA01,476,169,69,19,30,39,125,185,38,68,0.771414363267,1.10416666667,0.739215686275
2004,CAMBYMA01,734,717,161,64,215,114,195,296,142,0,0.879634146341,1.35217298223,0.0
2004,CAMPBEL01,252,204,43,18,14,62,127,82,88,0,0.960972374976,2.54795008913,0.0
2004,CARDIBR01,548,237,116,91,19,84,183,169,166,44,0.761674718196,1.60020090407,0.352
2004,CARTEVI01,3879,836,677,227,96,351,503,1427,765,260,1.68849676061,3.17039195179,1.46877102111
2004,CHANDTY01,710,833,73,70,154,126,295,226,258,0,0.969033412888,1.36827122153,0.0
2004,COLLIJA03,522,514,106,73,71,96,341,190,140,2,0.647710969088,1.03050239234,0.333333333333
2004,COLLINI01,555,430,37,37,55,68,292,227,100,1,1.14480100311,1.33301946014,1.0
2004,CROSHAU01,672,392,98,52,18,110,164,192,241,47,0.778269617706,1.71614583333,0.758620689655
2004,DALEMSA01,647,606,36,48,128,123,260,276,95,0,1.07730050404,1.00135135135,0.0
2004,DAMPIER01,633,598,58,22,98,114,259,242,149,0,1.14742364472,0.998120300752,0.0
2004,DANIEAN01,995,200,357,62,3,89,91,317,308,53,0.906287353574,1.67293233083,0.582683982684
2004,DANIEMA01,617,250,142,89,17,99,139,246,117,8,0.869841269841,1.44054580897,0.366666666667
2004,DAVISAN01,558,469,91,31,45,105,172,213,132,0,0.895403133755,1.49570938215,0.0
2004,DAVISDA01,637,831,99,73,136,95,359,250,137,0,1.8757523774,2.48795879415,0.0
2004,DAVISJO02,117,80,12,8,4,15,46,42,14,19,0.378378378378,0.823529411765,0.358490566038
2004,DAVISRI01,1396,274,260,98,29,226,197,513,306,64,0.89448814809,1.58404558405,0.672222222222
2004,DIXONJU01,621,145,124,50,4,80,117,227,108,59,0.82204797661,1.73690721649,0.65006002401
2004,DOLEAMI01,337,273,47,24,23,39,173,155,27,0,0.884629909366,1.60975609756,0.0
2004,DOOLIKE01,492,106,157,45,12,79,154,182,102,26,0.897151424288,1.58934032329,0.621754385965
2004,DUHONCH01,524,239,419,84,3,131,211,183,58,100,0.649756313691,1.54952510176,0.627444253859
2004,DUNCATI01,1884,1018,242,53,226,189,210,714,452,4,0.959690640172,1.38740284106,0.533333333333
2004,DUPRERO01,156,101,24,7,10,23,66,63,29,1,0.766029246344,0.617021276596,0.5
2004,ELSONFR01,248,203,34,34,41,40,129,101,45,1,0.467592592593,0.569620253165,0.333333333333
2004,EVANSMA01,434,208,48,39,8,34,110,171,63,29,1.04235924933,1.55641025641,0.829268292683
2004,EVANSRE01,428,817,62,63,18,115,233,146,136,0,0.881769041769,1.057997558,0.0
2004,FINLEMI01,1173,318,197,65,18,73,155,452,129,140,0.851517968452,1.71977124183,0.80046016681
2004,FORTSDA01,499,374,8,18,8,104,307,130,239,0,1.09355246523,1.67984496124,0.0
2004,FOSTEJE01,503,646,48,52,24,63,213,199,105,0,1.11467236467,1.34808853119,0.0
2004,FUNDELA01,12,6,1,0,0,0,10,4,4,0,1.0,1.1,0.0
2004,GASOLPA01,1082,440,145,39,100,144,158,396,288,2,1.00116906475,1.26839237057,1.16666666667
2004,GILLED01,293,116,88,60,5,63,105,86,84,37,0.647210743802,1.74320987654,0.474358974359
2004,GINOBEM01,1665,462,385,147,33,238,259,512,502,139,0.977505827506,1.59776201541,0.813468992248
2004,GORDOBE01,1322,231,179,58,12,199,242,464,253,141,0.81639025389,1.66296296296,0.72301565504
2004,GREENWI01,464,142,103,35,6,77,126,163,106,32,0.810874704492,1.676,0.507936507937
2004,GRIFFAD01,185,166,62,48,4,33,91,73,37,2,0.877489826515,1.55,0.222222222222
2004,HAMDA01 ,4,3,0,0,0,0,2,1,2,0,0.333333333333,1.0,0.0
2004,HAMILRI01,1925,403,479,98,16,295,311,708,463,46,0.892744417265,1.65612818554,0.599202392822
2004,HARRIDE01,458,113,180,81,20,92,144,164,84,46,0.866461748634,1.42394822006,0.669211195929
2004,HARRIOT01,609,307,59,25,18,92,208,238,133,0,1.01179245283,1.26296866975,0.0
2004,HASLEUD01,1008,876,123,71,47,131,308,398,212,0,1.030347629,1.53024154589,0.0
2004,HAYWOBR01,743,541,67,66,134,106,258,278,187,0,1.10138563622,1.24555903866,0.0
2004,HENDEAL01,291,365,21,31,39,51,164,124,43,0,1.0987012987,1.53947368421,0.0
2004,HILARMA01,561,350,86,52,50,99,183,203,155,0,0.931162102147,1.31255127153,0.0
2004,HINRIKI01,1333,326,529,134,25,190,262,490,191,162,0.846966993756,1.48132183908,0.870543672014
2004,HORRYRO01,665,393,127,88,80,89,191,230,116,89,0.866519427403,1.52069814276,0.816624040921
2004,HOUSEED01,803,168,196,88,12,71,132,333,48,89,2.08855662569,3.54965404965,2.98568092076
2004,HOWARJO01,1159,580,133,127,56,150,271,455,211,38,0.978635642517,1.47821316614,0.545652173913
2004,HUGHELA01,1552,453,322,196,25,178,203,535,416,66,0.805709023941,1.60821077377,0.494417862839
2004,HUNTELI01,381,163,169,90,20,83,170,144,62,31,0.676199964836,1.52037617555,0.496031746032
2004,HUNTEST01,408,265,16,5,120,52,156,159,90,0,1.17177589852,1.07852760736,0.0
2004,IGUODAN01,790,487,261,152,53,144,216,289,162,50,0.957790271744,1.24285714286,0.664319248826
2004,IVERSAL01,2458,310,647,190,11,365,152,830,682,116,0.892346377495,1.7311573221,0.721485411141
2004,JACKSBO01,327,91,68,15,3,31,63,119,53,36,0.697721250662,1.86206896552,0.510416666667
2004,JACKSJI01,1509,599,388,80,18,240,348,559,115,276,1.76623267095,3.67512539185,1.75649475253
2004,JACKSMA02,986,414,81,34,20,137,180,345,296,0,0.71511627907,1.46444386559,0.0
2004,JACKSST02,1162,300,148,89,20,157,193,400,239,123,0.796188829897,1.64636098981,0.6776001776
2004,JAMESJE01,532,316,23,32,129,102,324,231,70,0,1.02228544334,1.48974358974,0.0
2004,JAMESMI01,1823,429,542,136,14,222,365,691,241,200,1.78712947256,3.21813827935,1.16020269795
2004,JAMISAN01,1519,582,166,62,20,134,175,592,247,88,0.887118545515,1.44763513514,0.841346153846
2004,JEFFEAL01,518,357,26,26,63,70,211,212,94,0,0.943089430894,1.37962962963,0.0
2004,JEFFERI01,796,262,142,36,17,140,123,258,248,32,0.821985815603,1.52128552584,0.537078651685
2004,JEFFRJA01,587,415,169,75,44,127,240,227,114,19,0.957537853851,1.34852091125,0.813725490196
2004,JOHNSAN02,623,217,368,72,20,121,172,230,114,49,0.795824789246,1.55776794494,0.727455716586
2004,JOHNSDE03,532,159,78,45,20,65,149,196,83,57,1.04865229111,1.79207920792,0.721744471744
2004,JOHNSJO02,1569,461,321,89,28,158,185,607,158,197,0.965407972858,1.44696969697,1.03393393393
2004,JONESDA01,1138,272,410,51,5,115,145,394,86,264,0.937291406758,1.39069767442,0.860433232794
2004,JONESDA02,255,78,22,14,11,31,89,91,47,26,0.817794486216,1.4375,0.983333333333
2004,JONESED01,1221,492,251,104,47,121,308,421,205,174,0.882478632479,1.54365079365,0.771727748691
2004,JONESFR01,866,265,209,69,33,129,184,291,188,96,0.721334936173,1.77331846897,0.771217011582
2004,JONESJA02,423,201,67,38,35,47,141,145,57,76,0.809269893355,1.29928315412,0.797590361446
2004,KIDDJA01,1020,524,574,133,9,176,126,366,148,140,0.785720520206,1.28503787879,0.727001862197
2004,KORVEKY01,967,392,190,107,33,114,283,325,84,233,0.703369094673,1.85416666667,0.696684587814
2004,KRSTINE01,820,431,84,33,65,118,300,308,204,0,1.05548245614,1.51715686275,0.0
2004,LAETTCH01,289,156,48,36,15,35,95,119,50,1,1.08152173913,1.59604519774,0.142857142857
2004,LAFRERA01,932,587,106,48,111,77,289,357,128,90,0.885883437323,1.61081081081,0.864444444444
2004,LEWISRA01,1592,431,107,78,65,139,183,575,264,178,0.867867154074,1.65738515901,0.600462962963
2004,MARIOSH01,1833,1092,177,184,145,146,246,721,259,132,0.959867384248,1.60195804196,0.752915501603
2004,MARTIKE01,1149,539,176,105,83,156,250,471,207,0,0.955043150971,1.26148851149,0.0
2004,MASSETO01,199,174,14,18,20,40,124,75,49,0,0.57326007326,1.2619047619,0.0
2004,MCCARWA01,526,282,77,52,32,73,301,192,30,112,1.42804616882,1.55057471264,1.40612076096
2004,MCDYEAN01,941,629,90,60,75,118,282,395,151,0,0.999565771725,1.35069444444,0.0
2004,MCGRATR01,2218,536,495,146,62,227,187,793,473,159,0.886863242443,1.59731756257,0.696001999
2004,MCKIEAA01,159,184,108,52,17,32,125,64,10,21,0.85814889336,0.625,0.655913978495
2004,MILICDA01,72,47,8,2,18,17,34,27,18,0,0.614661654135,1.70833333333,0.0
2004,MILLEAN02,1194,364,595,131,9,232,226,455,276,8,0.901337396309,1.55649834437,0.653846153846
2004,MILLEBR01,932,540,236,70,71,91,202,342,243,5,1.09880952381,1.52613240418,0.263157894737
2004,MILLEMI01,1070,310,231,54,26,132,204,405,112,148,0.991708418601,1.72,0.904024767802
2004,MILLERE01,1167,196,166,60,6,98,137,376,298,117,0.870284096988,1.87401229148,0.640329469189
2004,MINGYA01,1615,723,66,36,179,215,329,593,429,0,1.20655677656,1.50996890434,0.0
2004,MOBLECU01,2342,472,385,154,62,272,317,847,341,307,1.75330938796,3.16178171162,1.60655962487
2004,MOHAMNA01,1625,1326,76,130,195,240,537,644,336,1,1.90408604102,2.59133759352,1.0
2004,MOURNAL01,655,468,41,21,181,136,213,231,193,0,2.14570593334,2.29591221083,0.0
2004,MURRARO01,357,104,70,30,13,59,67,135,63,24,0.571407858489,1.30892857143,0.252631578947
2004,MUTOMDI01,344,461,12,18,108,58,150,114,116,0,1.04315039799,1.51048951049,0.0
